timestamp[ns],x[m/s^2],y[m/s^2],z[m/s^2]
865515652519945,9.311335,3.0239692,-15.6777115
865515654520678,12.486143,-0.20111908,-15.251531
865515656521011,12.84289,-1.5036045,-10.884374
865515658522144,11.8061695,-2.1500587,-1.1875603
865515660523210,11.394354,-1.3719195,2.7127132
865515662530576,10.654523,1.1277034,8.231517
865515664531909,9.885961,1.6041641,4.9992456
865515666533275,10.113417,0.46209505,1.0558752
865515668534608,10.455798,-1.637684,-4.6137676
865515670535941,10.340873,-1.6544439,-11.868421
865515672538041,11.277035,-1.0965779,-11.992923
865515674539074,14.729579,-0.9241901,-6.3280683
865515676540174,15.742357,-1.063058,0.34477556
865515678541807,13.034432,-0.92658436,8.298556
865515680544140,11.504491,-0.63208854,24.716099
865515682545806,11.925883,-1.498816,24.165415
865515684547472,9.890749,-0.67279124,6.593833
865515686549305,9.890749,-0.67279124,6.593833
865515688550705,8.91149,-0.47885495,0.7446195
865515690552371,9.474146,-0.5770202,-8.109408
865515692552337,12.390372,-1.3216397,-11.363228
865515694554003,14.585922,-2.638491,-6.9146657
865515696555669,14.29382,-2.8467927,-5.1285367
865515698557302,14.62423,-2.3655436,0.14605077
865515700553202,14.949852,-1.7143008,2.063865
865515702554868,14.746339,0.6751855,4.6041903
865515704556501,12.974575,1.403045,-2.5068057
865515706558201,12.974575,1.403045,-2.5068057
865515708559834,11.961797,-0.67279124,-4.5946136
865515710561267,11.856449,-2.5139885,-10.575512
865515712562933,12.488538,-3.6129606,-10.929865
865515714568199,13.479767,-5.2650104,-1.1109436
865515716569832,12.797399,-5.1452966,2.4445546
865515718573598,11.727158,-4.556305,4.80531
865515720575231,10.067925,-2.3272352,8.169266
865515722576197,10.022434,-1.4796618,3.213117
865515724577563,10.022434,-1.7262721,-2.597788
865515726578896,9.004868,-1.3838909,-3.6464806
865515728580229,5.97611,0.27294734,-3.8906965
865515730581595,4.187587,1.498816,-3.6177492
865515732582161,1.6017698,3.1484714,-3.1987512
865515734583794,0.3615355,2.8396099,-3.4788814
865515736585460,-0.05985687,2.4948344,-3.684789
865515738586826,-0.7015225,2.6720107,-3.641692
865515740587459,-0.9481328,4.5467277,-2.126116
865515742588792,-0.71588814,5.540352,-1.7669748
865515744590125,1.0439038,6.7925577,-4.1013927
865515746591258,1.063058,6.672844,-2.3583608
865515748592591,1.5778271,6.265817,-1.8220432
865515750593857,3.5770466,4.905869,-2.8683412
865515752595190,5.8156934,2.8946784,-5.767808
865515754596456,11.679273,-2.3775148,-8.6984005
865515756597789,14.3441,-4.6568646,-3.8356283
865515758599155,17.54764,-7.292961,3.2466366
865515760603055,18.2755,-7.290567,5.442187
865515762604388,17.679325,-4.9537544,6.5986214
865515764605754,15.263502,2.3583608,4.503631
865515766607087,15.263502,2.3583608,4.503631
865515768608420,13.300197,6.4621477,1.2474172
865515770609786,10.269045,7.4366174,2.2338583
865515772612852,9.452597,7.0104365,0.5458947
865515774610552,8.267431,4.1780095,1.0917894
865515776612285,7.103813,2.7917244,0.14605077
865515778611185,7.185219,1.2067145,-0.87151605
865515780612218,10.462981,-1.1181264,-1.9992194
865515782608218,14.16453,-0.54828894,-0.56265455
865515784609551,13.283437,2.7989073,-1.8675344
865515786610884,13.633,4.3623686,-1.1971374
865515788616384,15.852493,4.659259,-4.4749
865515790617650,16.446274,3.6704233,-5.28177
865515792624016,14.423112,1.637684,-0.17957062
865515794625382,12.87641,-0.36871833,2.1596358
865515796627415,12.081511,-1.0462981,2.3056867
865515798628748,10.142148,-2.1907616,-0.48124924
865515800630714,9.8548355,-2.4110348,-2.6432793
865515802632047,8.217151,-0.86912173,-3.8547823
865515804633380,5.2243075,3.6369035,-0.5770202
865515806634746,4.3839173,3.6369035,0.25858167
865515808636079,4.9944572,3.1915684,-2.5235655
865515810637479,6.5387645,-0.5961744,-4.1851926
865515812638779,7.0535336,-2.80609,-4.2235007
865515814640179,8.691217,-6.2131433,2.6169424
865515816641479,8.667274,-5.66246,3.5507095
865515818642512,8.566715,-4.7167215,3.2035396
865515820641412,7.9992723,-2.9904492,1.6496553
865515822642745,8.605023,-2.3416007,-3.0622776
865515824650545,10.407912,-2.588211,-11.377594
865515826651878,10.407912,-2.588211,-11.377594
865515828656778,11.212389,-2.6121538,-7.1780357
865515830658111,11.023241,-2.5211713,-3.641692
865515832657411,10.848459,-2.3416007,3.354379
865515834658777,11.004087,-2.126116,4.9561486
865515836659743,11.023241,-1.7190893,3.459727
865515838661109,10.45101,-0.25379312,-1.5323359
865515840662775,10.874796,0.19393626,-6.3304625
865515842664108,10.956202,-0.052674048,-7.7502675
865515844665441,10.702409,-1.4413534,-1.594587
865515846671174,9.864412,-1.5802214,1.3360053
865515848674874,9.031204,-1.2522057,2.430189
865515850676207,7.877164,1.0391153,3.816474
865515852672540,7.0271964,3.3615618,1.489239
865515854673873,6.3998966,4.0463243,-0.70870537
865515856674506,6.0096297,3.4381785,-1.9273912
865515858679706,5.375147,2.3248408,-2.0279508
865515860680439,5.0806513,2.2697725,-1.1516461
865515862682405,5.5355635,2.7151077,-0.90024734
865515864683771,7.6305537,2.1452703,-2.1237218
865515866684804,7.6305537,2.1452703,-2.1237218
865515868686137,8.8085375,1.7621863,-0.38787252
865515870687503,9.96976,1.3910737,-1.8100717
865515872688903,11.025636,1.0606637,-2.82285
865515874690369,12.038414,0.028731298,-0.31843856
865515876692469,12.253899,-0.63208854,0.35435268
865515878694102,12.560366,-1.4174107,0.91700727
865515880695635,13.245129,-3.0981915,0.2777359
865515882696701,12.847678,-2.7127132,-3.6656346
865515884691567,11.808563,0.68236834,-6.605804
865515886692900,11.810958,2.6648278,-7.429435
865515888690700,12.739936,5.7127395,-5.4685235
865515890692033,13.072741,6.3208857,-2.9401696
865515892699433,13.180483,5.0638914,3.7230973
865515894700766,12.783033,1.7789462,14.459025
865515896702099,12.747119,-0.16520496,16.37684
865515898703465,12.186859,-4.371946,14.923515
865515900704798,11.619415,-7.5084457,13.819755
865515902706131,10.968173,-8.406299,9.888355
865515904707497,11.590684,-7.103813,-5.643306
865515906705163,11.590684,-4.7334814,-5.643306
865515908699996,10.632975,-1.6089526,-16.206846
865515910701429,10.486923,3.3495905,-15.82855
865515912702895,10.807756,4.2019525,-12.883593
865515914704228,10.618608,1.8268317,-2.3799093
865515916705594,10.199611,0.7996878,1.8962656
865515918703094,9.754275,-0.1340794,5.111777
865515920704427,9.179649,-1.175589,6.0599093
865515922705160,8.073495,-0.8786988,2.9641123
865515924706493,7.683228,-0.8834874,-1.934574
865515926708126,7.9561753,-1.3527653,-3.222694
865515928714026,8.676852,-2.9138324,-6.9553685
865515930715359,9.069513,-3.4788814,-7.283384
865515932720059,9.203592,-2.5618742,-4.616162
865515934721292,9.495694,-0.57462597,-2.3296294
865515936721858,9.591465,0.20111908,-0.8475733
865515938723191,9.933846,0.28252444,-1.7789462
865515940724557,10.61382,-1.010384,-4.922629
865515942726190,10.077502,-1.1636176,-3.7829542
865515944727523,7.9753294,0.12929083,-0.9337672
865515946728556,6.9888883,1.0726352,-0.60335726
865515948729889,5.9665327,3.1915684,-0.24421602
865515950731189,4.486871,4.103787,-1.4245936
865515952726789,3.9601305,4.886715,-1.4293821
865515954728122,3.5339496,3.8188684,1.5921928
865515956729455,3.8547823,2.8180614,1.6017698
865515958730788,5.0567083,0.7948992,2.516383
865515960732121,5.7295,-0.08140534,1.8938714
865515962734087,8.075889,-1.3360053,0.45012367
865515964735420,9.93624,-0.74222517,-1.9058428
865515966736053,10.642551,0.26337022,-1.7166951
865515968737419,10.826911,2.8491871,0.58420306
865515970739052,11.858843,3.2777622,-0.42139238
865515972740252,12.122213,2.9305923,-0.37111259
865515974742785,12.500508,1.2330515,-1.9704882
865515976744118,13.13978,0.8284191,-2.3846977
865515978745418,14.087913,0.30646718,-2.063865
865515980746784,16.424725,-1.3288225,-0.047885496
865515982747817,16.565987,-2.2266755,3.2729738
865515984749150,15.15576,-1.2689656,5.9282246
865515986750483,14.720001,-0.28252444,5.200365
865515988747283,14.550008,1.3216397,2.360755
865515990748616,14.380014,1.6065584,0.08619389
865515992746616,14.200444,0.7589851,-3.849994
865515994747949,12.546,0.85954463,0.17478207
865515996749349,11.281823,1.0534809,2.6887705
865515998750715,8.509253,1.3791022,5.2147307
865516000752648,6.6704497,1.4006507,0.16759923
865516002753981,6.344828,1.7310607,-2.535537
865516004755347,5.5714774,3.6512692,-11.320131
865516006757013,5.5714774,4.2905407,-10.161303
865516008758346,5.0231886,4.398283,-9.261055
865516010759746,4.4198313,3.3400133,-0.7877164
865516012761079,4.3839173,0.6895511,5.585843
865516014762412,5.2697988,-2.9856608,2.317658
865516016763778,6.2921543,-4.163644,-0.7446195
865516018765111,7.333664,-4.3958883,-3.929005
865516020766444,7.4414062,-2.4469488,-5.3009243
865516022767177,8.581081,-0.888276,-3.737463
865516024768510,10.558752,-1.977671,-2.5714512
865516026769843,11.490125,-3.4812756,-2.4110348
865516028771109,13.118232,-6.6441126,-0.24182175
865516030772142,13.661732,-7.580274,1.5826156
865516032777875,14.004113,-7.580274,2.8300328
865516034778041,13.170906,-5.8587904,3.8380225
865516036779374,12.747119,-5.183605,1.6592325
865516038780774,12.546,-4.948966,-3.232271
865516040782107,11.4757595,-4.1612496,-6.63693
865516042783740,10.479741,-3.3160706,-4.9154463
865516044786973,8.28898,-3.790137,-5.4517636
865516046788039,8.755863,-3.790137,-5.4517636
865516048789372,9.318518,-4.8579836,-4.8819265
865516050790738,11.770255,-6.976917,-10.510866
865516052792071,12.574731,-4.599402,-8.492493
865516054793404,10.000886,1.7885233,-5.1357193
865516056794904,9.4142885,4.781367,-1.1899546
865516058796237,8.504464,7.3839436,6.246663
865516060803003,7.362395,6.9673395,9.596253
865516062804303,5.193182,3.912245,9.603436
865516064805636,1.838803,2.126116,4.2402606
865516066806969,1.838803,2.126116,4.2402606
865516068812302,2.1117504,2.5906053,-2.2003386
865516070813635,4.5443335,2.7653873,-5.794145
865516072814968,6.1030064,2.9305923,-8.217151
865516074816334,10.032011,5.0614967,-6.4142623
865516076817667,11.303371,5.705557,-5.276982
865516078819000,12.6010685,6.167652,-3.205934
865516080820766,14.69127,5.9713216,1.201926
865516082822099,14.516488,4.635316,5.358387
865516084823432,13.594692,3.0359404,4.6305275
865516086824798,13.063164,2.5522969,4.9274178
865516088826198,12.294601,0.7948992,-1.8819
865516090827531,12.670503,-0.39505535,-5.3440213
865516092824497,12.28263,-0.36392978,-4.242655
865516094825830,9.364009,0.8667275,4.731087
865516096827163,7.6473136,1.1899546,9.402317
865516098828496,6.5746784,0.0023942748,10.2091875
865516100829829,10.07032,-3.668029,4.7262983
865516102831162,11.676878,-5.0638914,-0.48124924
865516104830628,10.230737,-2.7941186,0.24900457
865516106832261,10.230737,-1.1899546,-0.43336374
865516108833627,9.955395,-0.16520496,-1.2522057
865516110834960,10.101445,-0.7853221,-4.80531
865516112836293,10.479741,-2.1596358,-6.6584783
865516114837659,10.192428,-2.176396,-5.870762
865516116838859,10.290593,-2.2266755,-5.6600657
865516118840192,10.24989,-2.257801,-5.2314906
865516120835525,10.448615,-2.0518935,-8.93304
865516122836925,9.064724,-0.6464542,-6.3472223
865516124841958,7.099025,2.0925963,3.344802
865516126843324,7.099025,2.0925963,3.344802
865516128840657,7.168459,1.9800652,2.1644244
865516130841990,7.4605603,1.2617828,0.12210801
865516132843656,8.265037,-0.44533512,-2.4254005
865516134844989,8.245882,-0.46927786,-0.41181526
865516136846322,8.023215,0.42378664,0.6656084
865516138847688,8.605023,2.1380875,-3.0024207
865516140850621,10.247497,2.030345,-5.7031627
865516142851921,10.743111,1.3120626,-4.652076
865516144853287,12.2155905,-1.7957062,2.8084843
865516146854620,12.047991,-2.7127132,5.032766
865516148855953,11.731947,-3.2873392,5.9042816
865516150857319,11.303371,-2.7582045,4.2570205
865516152858652,10.958596,-0.9792584,1.1013664
865516154859685,10.178062,0.56265455,-3.1173458
865516156861051,9.840469,1.1564348,-4.09421
865516158862351,9.711179,1.4964218,-3.9936504
865516160867984,10.1541195,1.297697,-5.0567083
865516162869350,11.47097,-0.10774237,-5.375147
865516164872750,12.373612,-2.691165,-0.7015225
865516166874083,13.118232,-4.07745,0.021548472
865516168877316,14.303398,-5.851608,3.4022646
865516170878649,13.15654,-4.271386,3.4333901
865516172879682,12.124608,-2.3679378,2.1883671
865516174881015,9.2490835,3.5483153,1.2330515
865516176882348,8.262642,4.6472874,0.94573855
865516178883714,7.18043,5.1261425,0.21548474
865516180887514,5.272193,4.436591,1.2234744
865516182888847,3.318465,3.8284454,-1.5443072
865516184889780,3.849994,4.5419393,-5.0591025
865516186891113,4.8747435,5.39909,-5.846819
865516188892479,5.7199225,6.6249585,-1.8819
865516190893845,6.0862465,6.3927135,1.403045
865516192894878,7.6281595,3.8236568,7.204373
865516194896211,9.155706,-0.39505535,11.739129
865516196897577,9.881172,-2.4493432,12.318543
865516198898910,11.135772,-5.482889,6.93382
865516200897910,13.460613,-6.483696,-3.2274826
865516202899310,15.263502,-5.8396363,-8.0926485
865516204900643,17.473417,-0.72785956,-14.341706
865516206901976,16.594719,0.6943397,-11.320131
865516208903342,15.428707,1.8459859,-6.6225643
865516210904675,13.283437,2.6935592,3.902668
865516212905675,12.984152,0.9433443,6.064698
865516214907341,13.6162405,-1.7238779,-0.63208854
865516216908674,13.556384,-3.1484714,-2.7893302
865516218910040,13.187666,-4.0535073,-3.2897336
865516220909940,11.430268,-3.3831103,-0.4836435
865516222911273,8.741497,-0.505192,2.2434354
865516224917006,5.4350038,2.8587642,3.2514253
865516226918072,5.4350038,2.8587642,3.2514253
865516228917505,5.8228765,2.6337023,-0.40463245
865516230918738,6.1652575,2.1117504,-1.4772675
865516232920371,6.0934296,0.65124273,-3.050306
865516234921437,6.507639,0.36632404,-2.0973847
865516236922770,7.144516,0.32562137,-2.3655436
865516238925670,7.1325445,1.1899546,1.0941836
865516240924536,7.8627987,0.50040346,-0.031125572
865516242926602,8.660092,-0.63208854,-1.6568382
865516244924668,10.352844,-2.9593236,-4.929812
865516246926001,10.925076,-3.0287576,-7.4821086
865516248927367,11.217177,-2.5020173,-8.573898
865516250928700,10.817333,-0.9696813,-5.482889
865516252931566,9.553157,1.611347,-3.4645157
865516254932932,9.651321,2.5618742,-6.273
865516256934265,9.488511,2.5714512,-7.3192983
865516258936098,8.593052,1.802889,-5.6792197
865516260937998,8.174054,1.3814965,-2.595394
865516262939331,7.190007,0.9241901,3.790137
865516264943764,6.7207294,0.21548474,3.8475995
865516266945130,6.7398834,0.023942748,3.5938065
865516268948363,7.398309,0.37829542,0.05506832
865516270949629,7.099025,1.1971374,-0.098165266
865516272951329,6.689604,1.4389591,-0.1699935
865516274952662,6.3759537,1.4150164,0.31125572
865516276953995,7.225921,1.1300977,-0.93616146
865516278955361,7.74069,0.92658436,-0.5889916
865516280959994,6.9577627,0.45251793,0.17717634
865516282961327,7.903501,0.12689656,-2.2410412
865516284962260,9.119793,0.4668836,-4.8292522
865516286963893,10.388759,0.4932206,-5.480495
865516288965226,11.198023,-0.026337024,-2.5546913
865516290966692,11.298583,-0.8332076,-1.9417568
865516292973792,12.222773,-1.7430321,-0.047885496
865516294975392,12.598674,-0.44054657,-1.7478206
865516296976758,12.64656,0.32801566,-1.8962656
865516298976524,12.0025,0.80687064,0.3902668
865516300977557,11.459,-0.42618093,0.6464542
865516302984023,11.2914,-1.0558752,-0.43336374
865516304985356,11.700821,-1.2091088,-0.90503585
865516306986689,11.722369,-0.9768641,-0.52674043
865516308990322,11.650541,-0.71588814,0.29210153
865516310991655,11.22436,-0.65124273,5.2865586
865516312991421,11.068732,-2.0518935,8.74868
865516314996354,10.829305,-3.2346652,3.8715425
865516316997687,10.920287,-3.4166303,0.6847626
865516318998553,10.462981,-2.7246847,-2.9042554
865516320999686,10.549175,-2.0327394,-6.7279124
865516323000952,12.3257265,-1.0008069,-8.559532
865516324999218,11.557164,-0.14605077,-6.014418
865516327000551,11.669696,-0.038308397,-4.455745
865516328999684,11.178869,-0.05027977,0.8379962
865516331001117,11.346468,-0.05027977,1.7166951
865516333002450,10.541992,0.25379312,0.845179
865516335003783,10.412702,-0.043096945,-2.2841382
865516337005149,10.252285,0.1699935,-2.3032923
865516339006482,10.2642565,0.60335726,-2.6169424
865516341001682,9.256267,0.0,1.6879637
865516343002715,8.854029,-0.17478207,2.2937152
865516344998015,9.246689,0.6943397,2.892284
865516347000048,9.450203,0.94573855,1.2641771
865516349003114,9.70639,1.0079896,-0.20111908
865516351009680,10.860431,0.30886146,-3.3495905
865516353005280,13.008095,-0.36632404,-4.3025117
865516355006646,11.643358,-0.20590763,-0.7206767
865516357007979,11.494913,-0.052674048,0.43575802
865516359009312,11.205206,-0.13886794,3.9098508
865516361010978,11.181263,-0.9241901,2.0159793
865516363012911,11.497308,-3.2681851,0.3519584
865516365014244,9.081485,-2.6121538,-1.8004947
865516367015677,9.081485,-2.6121538,-1.8004947
865516369014710,8.650515,0.42139238,-3.0167863
865516371018376,8.169266,2.0878077,-0.93616146
865516373019776,7.5276,1.6257126,-0.3423813
865516375017509,7.240287,-0.53392327,-1.647261
865516377018842,6.5986214,-0.17478207,-1.7358493
865516379019875,6.1892004,0.42378664,-2.8204558
865516381023641,6.533976,1.4102279,-4.9992456
865516383025041,6.5651016,2.0806248,-3.2825508
865516385030707,5.9808984,2.360755,-0.44772938
865516387032040,5.8875217,2.056682,0.6703969
865516389033706,6.510033,1.5562786,1.8220432
865516391035039,6.9577627,1.6616267,0.44533512
865516393036372,7.9849067,2.545114,-3.0742488
865516395037738,7.788576,3.215511,-0.2083019
865516397039071,7.5060515,3.4190245,1.8364087
865516399040404,7.9154725,3.4238129,0.3615355
865516401041404,8.935433,4.338426,-2.456526
865516403043070,8.985713,4.932206,-2.2027328
865516405044403,12.071934,1.1253091,-0.72546524
865516407044736,13.601875,1.1253091,1.376708
865516409044369,14.760704,-1.3647367,4.8412237
865516411040135,15.476592,-4.9705143,13.0895
865516413041501,14.959429,-6.854809,11.195629
865516415046434,14.80859,-6.064698,2.9210153
865516417047767,14.731973,-5.4852834,-1.9704882
865516419049133,13.640183,-5.1812105,-6.550736
865516421050466,12.92669,-5.2075477,-8.363202
865516423048632,11.980951,-4.8484063,-15.024075
865516425049998,12.526846,-3.0431232,-12.031231
865516427051964,11.894757,-3.0431232,-12.031231
865516429053297,11.190841,-0.5554718,-5.8228765
865516431052330,10.565935,0.6392714,1.5538844
865516433053663,9.613013,0.75659084,3.1293173
865516435054996,7.49408,0.12450229,4.8388295
865516437056362,7.49408,0.090982445,4.338426
865516439058095,6.56989,0.24182175,3.3160706
865516441062795,5.7965393,0.409421,-1.3288225
865516443064161,5.7654138,0.24182175,-1.6975409
865516445061161,6.0263896,-0.014365649,0.60335726
865516447062494,5.94259,0.45730647,2.719896
865516449063827,6.167652,1.1133378,2.604971
865516451065160,8.542772,2.4948344,1.4245936
865516453066493,10.831699,3.4309957,-0.42378664
865516455067826,11.073521,3.380716,2.865947
865516457069159,11.272245,2.6744049,3.510007
865516459070492,12.929084,1.1995317,1.8747171
865516461072192,12.823736,1.1157321,1.1229149
865516463073525,12.447835,1.2162915,1.1971374
865516465080725,12.021654,1.690358,-2.8683412
865516467082391,11.825323,1.690358,-2.8683412
865516469083724,10.726351,2.9234095,-3.0646718
865516471085424,9.763853,4.4389853,-4.565882
865516473088490,9.720756,5.073468,-3.4573328
865516475086223,9.4932995,4.3623686,0.8379962
865516477087589,9.557945,3.8116856,1.8052832
865516479088922,9.069513,3.179597,4.163644
865516481089955,7.8101244,1.9561225,6.071881
865516483088055,7.168459,1.4174107,4.9537544
865516485089388,7.5898514,0.23942748,2.6145482
865516487090021,7.7502675,-0.68236834,2.3655436
865516489094487,7.3576064,-1.8052832,1.2785428
865516491095820,7.266624,-1.690358,0.2849187
865516493097086,7.762239,-0.4836435,-0.6847626
865516495098452,8.880365,0.43336374,-1.8052832
865516497099785,9.510059,0.6943397,-2.578634
865516499101018,9.869201,0.7326481,-2.7821474
865516501096251,10.2091875,-0.12929083,0.89545876
865516503097584,10.482135,-0.7398309,0.6153286
865516505098884,11.997711,-2.4445546,-6.134132
865516507100250,12.486143,-1.9106313,-9.967366
865516509101583,12.6298,-0.76616794,-10.407912
865516511102916,11.217177,1.6448668,-5.461341
865516513103982,10.213976,1.9896424,-0.7733508
865516515105315,9.100638,0.97446984,0.48124924
865516517106648,9.261055,0.22506183,-2.2937152
865516519108014,9.311335,-0.3328042,-3.981679
865516521112214,9.07909,-0.17957062,-4.3695517
865516523113547,9.002473,-0.38787252,-1.541913
865516525115513,8.028004,-0.5243462,4.678413
865516527116846,7.659285,-0.6392714,7.1924014
865516529118179,7.623371,-1.690358,6.3544054
865516531119512,8.557138,-3.2179053,0.0670397
865516533118912,8.849239,-3.1317115,-1.1229149
865516535125112,8.439818,-1.1372806,-1.462902
865516537126445,8.439818,-1.2761484,-1.2426286
865516539127778,9.91948,-1.908237,-1.2665714
865516541129444,12.095877,-3.6392977,-2.5594797
865516543130477,13.185271,-4.103787,-3.5842295
865516545131810,14.2219925,-1.9872481,-3.859571
865516547133110,14.1118555,-0.4668836,-2.2123098
865516549131343,14.14777,0.818842,-1.759792
865516551132676,13.659338,2.2601955,-2.308081
865516553134109,12.670503,1.5897985,-2.360755
865516555135442,11.921094,0.32801566,-2.169213
865516557136775,11.456605,-0.12210801,-2.2841382
865516559138075,10.783813,-0.7134939,-1.5826156
865516561145741,10.446221,-0.85954463,-1.960911
865516563147074,10.343267,-0.60335726,-1.6257126
865516565153574,9.4932995,1.759792,-0.34716985
865516567154907,9.2419,1.759792,-0.34716985
865516569157140,9.380769,2.5211713,-0.94573855
865516571158506,9.900327,1.0750294,-1.5562786
865516573160139,10.101445,-0.14605077,-0.42378664
865516575161472,10.386364,-3.8930907,-0.023942748
865516577162838,10.230737,-4.292935,-0.44533512
865516579164171,10.05356,-3.9002736,-0.967287
865516581163071,9.57231,-1.6712039,-3.1077688
865516583164437,8.734315,1.0055954,-3.9266107
865516585164603,7.333664,3.1819913,-3.5411325
865516587166403,7.333664,3.1819913,-3.5411325
865516589167769,6.2490573,3.1053743,-2.3272352
865516591173669,5.770202,2.8611584,-0.91461295
865516593175202,5.217125,1.8771114,-0.9624985
865516595173035,4.9393888,0.9577099,-2.2554069
865516597174368,4.824464,1.1205206,-2.083019
865516599175401,5.401484,1.8914771,-1.8435916
865516601181434,5.8420305,2.52596,0.74222517
865516603183067,6.3304625,2.5762396,0.22027329
865516605188933,7.108602,2.432583,2.291321
865516607190266,7.5084457,2.1189332,3.0550947
865516609191599,7.82449,1.8603516,3.4621215
865516611192965,8.291373,1.1109436,2.281744
865516613193998,9.428655,0.35674694,-0.13886794
865516615195331,10.812545,0.339987,-1.0199611
865516617196697,11.509279,0.38547826,-0.53392327
865516619198030,12.857256,0.20351335,-0.43336374
865516621193363,13.508498,-0.15323359,-0.3615355
865516623194696,14.672116,-1.2593886,-1.2737542
865516625190929,16.745558,-1.5490957,-2.5906053
865516627192262,17.207653,-1.4054393,-1.6783867
865516629197262,16.266703,-0.66321415,-3.4908526
865516631198295,14.782252,0.64166564,-1.7143008
865516633199295,14.152558,1.5083932,-1.2905141
865516635200361,12.704022,1.8914771,0.04070267
865516637201394,11.463788,0.85236186,0.5961744
865516639202427,10.836488,-0.18675344,1.4150164
865516641203060,9.502876,-1.776552,0.7134939
865516643204093,9.428655,-2.2985039,-0.3040729
865516645199826,8.968953,-0.7589851,-1.9585168
865516647200426,8.662486,0.4166038,-2.0518935
865516649319562,7.946598,2.7773588,-0.6703969
865516651316028,7.3049326,3.529161,-0.8092649
865516653317094,6.0263896,3.9768906,-2.2985039
865516655317527,5.7438655,2.9641123,-2.901861
865516657318560,5.7989335,2.3296294,-2.657645
865516659319926,5.777385,0.6656084,-1.2138973
865516661317826,5.9114647,-1.446142,-0.84996754
865516663322592,6.691998,-1.7526091,1.733455
865516665319125,8.439818,-0.2944958,0.2561874
865516667320225,8.439818,-0.2944958,0.2561874
865516669321558,9.636956,0.59378016,-0.4644893
865516671322891,11.669696,-0.6608198,-0.69673395
865516673324524,12.534029,-1.7741576,-2.2410412
865516675325890,14.5524025,-4.4413795,1.3144568
865516677326923,14.329735,-4.5491223,2.5475085
865516679328323,14.233964,-4.470111,3.2107224
865516681335856,14.035239,-3.5674694,-2.657645
865516683336922,12.634588,-1.3551595,-7.1301503
865516685338255,10.089474,0.845179,-4.1373067
865516687339288,9.411894,1.4341706,-2.2458298
865516689335788,8.813326,0.16759923,-0.6201172
865516691343754,8.458973,-2.7055306,-2.3128695
865516693345454,6.9745226,-2.6959534,-2.6600394
865516695347087,5.0231886,1.211503,-3.8021083
865516697348720,4.122941,3.859571,-5.31529
865516699350086,3.3950818,7.2522583,-7.355212
865516701351719,2.8420043,6.5363703,-4.965726
865516703353352,2.760599,5.025583,-2.7127132
865516705361252,3.45015,-0.035914123,0.4166038
865516707362885,4.640105,-1.0870007,0.21309046
865516709363818,5.9042816,-1.1684061,1.4652961
865516711365484,6.91706,0.57223165,1.6855695
865516713367117,8.968953,1.5993756,-0.24182175
865516715368017,10.175668,1.3360053,1.4006507
865516717369683,10.439038,0.6560313,1.6041641
865516719371683,11.22436,-1.0223553,1.9393626
865516721371749,11.250697,-1.7645805,3.6584518
865516723369682,11.559559,-2.8276386,-0.45251793
865516725371315,19.290672,-6.3376455,-8.770228
865516727372948,19.290672,-6.3376455,-8.770228
865516729374314,22.470268,-8.38475,-4.532362
865516731375647,20.32021,-7.0726876,2.0973847
865516733377713,18.55084,-5.2841644,8.269825
865516735379813,13.65455,1.0606637,13.843697
865516737381146,12.227561,2.1644244,11.037607
865516739382479,10.92747,2.6097596,7.867587
865516741377645,7.7047763,2.3966691,0.531529
865516743379278,5.7223167,1.1085492,-6.064698
865516745380644,6.778192,-0.41181526,-11.466182
865516747382310,7.822096,-1.0702409,-11.674484
865516749383876,8.408693,-1.5850099,-7.0343795
865516751378909,8.248277,-1.1540405,-6.60341
865516753380242,9.064724,0.46927786,-6.304126
865516755381508,10.139753,2.3799093,-4.903475
865516757388308,10.089474,3.179597,-3.6656346
865516759389941,8.897125,2.7845416,-0.17957062
865516761391274,8.447001,1.8962656,0.8667275
865516763392640,7.7335076,1.0846065,1.7310607
865516765393606,6.136526,2.185973,0.9217958
865516767394639,5.8587904,2.49244,0.7781393
865516769396005,6.0455437,2.4349775,0.43336374
865516771397338,7.2450757,1.7550035,1.5203645
865516773398671,7.6616793,1.5586729,2.2027328
865516775400037,9.648928,1.1133378,3.0048149
865516777401303,10.407912,0.96489275,2.8994668
865516779402269,10.970567,0.95531565,2.5570855
865516781403635,11.456605,1.4078336,-1.6352897
865516783404968,12.222773,2.432583,-7.759845
865516785406301,10.99451,1.4940275,-2.0518935
865516787407367,10.99451,1.4940275,-2.0518935
865516789408367,10.604243,-1.0415095,2.3056867
865516791409700,10.441432,-2.5906053,3.5698638
865516793410333,9.644139,-4.810098,2.2865324
865516795410899,9.665688,-4.850801,-6.926637
865516797412532,10.728745,-3.093403,-11.209994
865516799413898,13.194848,3.1269228,-15.61546
865516801415231,13.518076,8.219545,-10.709591
865516803416231,13.431882,8.79896,-4.9393888
865516805417564,12.426287,4.1947694,19.130257
865516807418897,11.856449,2.248224,21.62509
865516809420297,11.042396,0.75180227,19.731218
865516811421630,7.6090055,-0.49082634,11.822929
865516813422963,6.7853746,-0.33759275,2.6456738
865516815425963,8.959376,0.59378016,-3.4812756
865516817421863,8.415876,1.541913,-4.9800916
865516819423196,5.116565,3.5243726,-3.215511
865516821428396,4.8819265,4.2043467,-0.9888355
865516823429729,7.534783,3.8619652,2.5307484
865516825425195,9.768641,2.0423164,4.4389853
